VRU_ARR_Q
-0.307621985673904
-0.307621985673904
0
0.241703003644943
0.109865002334118
-0.0659189969301224
-0.109865002334118
0.307621985673904
-0.219730004668236
0.395514011383057
-0.505379021167755
0.329594999551773
-0.0219730008393526
-0.0659189969301224
-0.549324989318848
0.417486995458603
-0.131837993860245
0.307621985673904
0.131837993860245
-0.307621985673904
0.0878920033574104
-0.351568013429642
0.549324989318848
-0.351568013429642
0.505379021167755
-0.153810992836952
-0.505379021167755
0.747081995010376
-0.307621985673904
0.0219730008393526
-0.307621985673904
0.0878920033574104
-0.0439460016787052
0.131837993860245
0.131837993860245
-0.0659189969301224
-0.241703003644943
-0.109865002334118
0.593271017074585
-0.175784006714821
-0.307621985673904
0.285649001598358
-0.285649001598358
0.0878920033574104
-0.0659189969301224
0.26367598772049
-0.593271017074585
0.219730004668236
0.637216985225677
-0.219730004668236
0.461432993412018
-0.637216985225677
0.329594999551773
-0.241703003644943
-0.351568013429642
0.461432993412018
-0.241703003644943
-0.153810992836952
-0.197757005691528
0.593271017074585
-0.0219730008393526
0
0.175784006714821
-0.527351975440979
0.395514011383057
0
-0.109865002334118
-0.0219730008393526
0.26367598772049
-0.109865002334118
-0.131837993860245
0.241703003644943
-0.109865002334118
0.549324989318848
-0.527351975440979
-0.0659189969301224
0.351568013429642
-0.219730004668236
0
-0.0439460016787052
-0.637216985225677
0.197757005691528
0.483406007289886
-0.175784006714821
0.175784006714821
0
-0.395514011383057
0.461432993412018
-0.0439460016787052
0.0219730008393526
-0.637216985225677
0.791028022766113
-0.856947004795074
0.725108981132507
-0.351568013429642
-0.0878920033574104
0.285649001598358
-0.197757005691528
0.395514011383057
-0.615243971347809
0.681163012981415
-0.285649001598358
0
0.219730004668236
-0.131837993860245
0.285649001598358
-0.922865986824036
0.944839000701904
-0.483406007289886
-0.131837993860245
0.527351975440979
-0.791028022766113
0.637216985225677
-0.461432993412018
0.549324989318848
-0.571298003196716
0.373540997505188
-0.0219730008393526
0.0878920033574104
0.395514011383057
-0.615243971347809
0.373540997505188
-0.153810992836952
0.197757005691528
-0.26367598772049
-0.329594999551773
0.373540997505188
-0.461432993412018
0.571298003196716
-0.26367598772049
0.175784006714821
-0.241703003644943
0.439460009336472
-0.241703003644943
0.241703003644943
0.0659189969301224
-0.747081995010376
0.351568013429642
-0.131837993860245
0.329594999551773
-0.26367598772049
0.0878920033574104
0.241703003644943
-0.505379021167755
0.681163012981415
-0.681163012981415
0.26367598772049
-0.219730004668236
0.373540997505188
-0.109865002334118
-0.0439460016787052
0.0878920033574104
0.0439460016787052
0.153810992836952
-0.527351975440979
0.153810992836952
-0.0878920033574104
-0.153810992836952
0.307621985673904
-0.197757005691528
-0.0659189969301224
-0.197757005691528
0.417486995458603
