Sampletime
623.43701171875
633.43701171875
643.43701171875
653.43701171875
663.43701171875
673.43701171875
683.43798828125
693.43798828125
703.43798828125
713.43701171875
723.43701171875
733.43701171875
743.43701171875
753.43701171875
763.43701171875
773.43701171875
783.43701171875
793.43701171875
803.43701171875
813.439025878906
823.43701171875
833.43701171875
843.43701171875
853.43701171875
863.43701171875
873.43701171875
883.43701171875
893.43701171875
903.43701171875
913.43701171875
923.43701171875
933.43701171875
943.43701171875
953.43701171875
963.43701171875
973.43701171875
983.43701171875
993.43701171875
3.45300006866455
13.451000213623
23.451000213623
33.4519996643066
43.4519996643066
53.451000213623
63.451000213623
73.4509963989258
83.4509963989258
93.4520034790039
103.452003479004
113.452003479004
123.450996398926
133.451995849609
143.451995849609
153.453002929688
163.451995849609
173.451995849609
183.45100402832
193.451995849609
203.451995849609
213.45100402832
223.45100402832
233.451995849609
243.451995849609
253.45100402832
263.451995849609
273.451995849609
283.450988769531
293.451995849609
303.454010009766
313.453002929688
323.453002929688
333.451995849609
343.453002929688
353.453002929688
363.453002929688
373.453002929688
383.451995849609
393.453002929688
403.453002929688
413.451995849609
423.451995849609
433.453002929688
443.453002929688
453.451995849609
463.451995849609
473.451995849609
483.453002929688
493.453002929688
503.451995849609
513.452026367188
523.453002929688
533.453002929688
543.452026367188
553.453002929688
563.452026367188
573.453002929688
583.453002929688
593.452026367188
603.453002929688
613.453002929688
623.452026367188
633.452026367188
643.452026367188
653.450988769531
663.452026367188
673.452026367188
683.452026367188
693.452026367188
703.452026367188
713.452026367188
723.450988769531
733.450988769531
743.452026367188
753.453979492188
763.450988769531
773.453002929688
783.450988769531
793.452026367188
803.452026367188
813.453002929688
823.450988769531
833.452026367188
843.452026367188
853.450988769531
863.452026367188
873.452026367188
883.452026367188
893.452026367188
903.453002929688
913.452026367188
923.452026367188
933.450988769531
943.452026367188
953.452026367188
963.452026367188
973.452026367188
983.452026367188
993.452026367188
3.46600008010864
13.4670000076294
23.4659996032715
33.4669990539551
43.4669990539551
53.4659996032715
63.4659996032715
73.4660034179688
83.4660034179688
93.4670028686523
103.466003417969
113.467002868652
123.467002868652
133.466003417969
143.466003417969
153.466995239258
163.466003417969
173.466003417969
183.466003417969
193.466003417969
203.466995239258
213.466003417969
223.466995239258
233.466003417969
243.466003417969
253.466003417969
263.466003417969
273.467010498047
283.466003417969
293.466003417969
303.467010498047
313.466003417969
323.466003417969
333.467010498047
343.467010498047
353.467010498047
363.467010498047
373.467010498047
383.467010498047
393.467010498047
403.467010498047
413.467010498047
423.467987060547
433.467010498047
443.467010498047
453.466003417969
463.467010498047
473.467010498047
483.467010498047
493.467987060547
503.467010498047
513.466979980469
523.466979980469
533.466979980469
543.466979980469
553.466979980469
563.466979980469
573.466979980469
583.466979980469
593.466979980469
603.466979980469
613.466979980469
623.466979980469
633.466979980469
643.466979980469
653.466003417969
663.466979980469
673.466979980469
683.466979980469
693.466979980469
703.466979980469
713.466003417969
723.466003417969
733.466003417969
743.466003417969
753.466003417969
763.466003417969
773.466003417969
783.466003417969
793.466979980469
803.468994140625
813.468017578125
823.466979980469
833.466979980469
843.466979980469
853.466003417969
863.466003417969
873.466003417969
883.466003417969
893.466979980469
903.466003417969
913.466003417969
923.466979980469
933.466979980469
943.466003417969
953.468017578125
963.466979980469
973.466979980469
983.466003417969
993.466003417969
3.48200011253357
13.4809999465942
23.4810009002686
33.4819984436035
43.4809989929199
53.4799995422363
63.4809989929199
73.4810028076172
83.4810028076172
93.4810028076172
103.482002258301
113.481002807617
123.481002807617
133.481002807617
143.481002807617
153.481994628906
163.481002807617
173.481002807617
183.481002807617
193.481002807617
203.481994628906
213.481002807617
223.481002807617
233.481002807617
243.481994628906
253.481002807617
263.480987548828
273.480987548828
283.480987548828
293.480987548828
303.480987548828
313.481994628906
323.481994628906
333.481994628906
343.481994628906
353.481994628906
363.481994628906
373.481994628906
383.481994628906
393.481994628906
403.481994628906
413.481994628906
423.481994628906
433.481994628906
443.481994628906
453.480987548828
463.481994628906
473.481994628906
483.481994628906
493.481994628906
503.481994628906
513.481994628906
523.481994628906
533.481994628906
543.481994628906
553.482971191406
563.481994628906
573.481994628906
583.481994628906
593.481994628906
603.481994628906
613.481994628906
623.481994628906
633.481994628906
643.481994628906
653.481018066406
663.481994628906
673.481994628906
683.481994628906
693.481994628906
703.481994628906
713.481018066406
723.481994628906
733.481018066406
743.481994628906
753.481018066406
763.481018066406
773.481018066406
783.481018066406
793.481018066406
803.481018066406
813.482971191406
823.481018066406
833.481994628906
843.481018066406
853.481018066406
863.481018066406
873.481018066406
883.481994628906
893.481018066406
903.481018066406
913.481994628906
923.481994628906
933.481018066406
943.481018066406
953.481018066406
963.481994628906
973.481018066406
983.481994628906
993.481018066406
3.49699997901917
13.496000289917
23.496000289917
33.4970016479492
43.4959983825684
53.4959983825684
63.4959983825684
73.4960021972656
83.4960021972656
93.4960021972656
103.496002197266
113.496002197266
123.496002197266
133.496002197266
143.496002197266
153.496994018555
163.496002197266
173.496002197266
183.496002197266
193.496002197266
203.496002197266
213.496994018555
223.496002197266
233.496002197266
243.496002197266
253.496002197266
263.496002197266
273.496002197266
283.496002197266
293.496002197266
303.498992919922
313.496002197266
323.496002197266
333.496002197266
343.497009277344
353.497009277344
363.496002197266
373.497009277344
383.496002197266
393.497009277344
403.496002197266
413.497009277344
423.496002197266
433.497009277344
443.496002197266
453.496002197266
463.496002197266
473.496002197266
483.496002197266
493.496002197266
503.496002197266
513.495971679688
523.495971679688
533.495971679688
543.495971679688
553.495971679688
563.497009277344
573.495971679688
583.495971679688
593.495971679688
603.495971679688
613.495971679688
623.495971679688
633.495971679688
643.495971679688
653.495971679688
663.495971679688
673.497009277344
683.495971679688
693.497009277344
703.495971679688
713.495971679688
723.497009277344
733.495971679688
743.497009277344
753.497985839844
763.495971679688
773.495971679688
783.495971679688
793.495971679688
803.495971679688
813.497009277344
823.495971679688
833.495971679688
843.495971679688
853.494995117188
863.495971679688
873.495971679688
883.495971679688
893.495971679688
903.495971679688
913.495971679688
923.495971679688
933.495971679688
943.495971679688
953.495971679688
963.495971679688
973.495971679688
983.495971679688
993.495971679688
3.50999999046326
13.5109996795654
23.5109996795654
33.5110015869141
43.5099983215332
53.5099983215332
63.5110015869141
73.5100021362305
83.5100021362305
93.5100021362305
103.51000213623
113.511001586914
123.51000213623
133.509994506836
143.509994506836
153.509994506836
163.509994506836
173.509994506836
183.509994506836
193.509994506836
203.509994506836
213.511001586914
223.509994506836
233.511001586914
243.511001586914
253.509994506836
263.510986328125
273.510009765625
283.510009765625
293.510986328125
303.510009765625
313.510009765625
323.510986328125
333.510986328125
343.510986328125
353.511993408203
363.510986328125
373.510986328125
383.510986328125
393.510986328125
403.510986328125
413.510986328125
423.510986328125
433.510986328125
443.510986328125
453.510009765625
463.510986328125
473.510986328125
483.511993408203
493.510986328125
503.511993408203
513.510986328125
523.510986328125
533.510986328125
543.510986328125
553.510986328125
563.510986328125
573.510986328125
583.510986328125
593.510986328125
603.510986328125
613.510986328125
623.510986328125
633.510986328125
643.510986328125
653.510009765625
663.510986328125
673.510986328125
683.510986328125
693.510986328125
703.510986328125
713.510986328125
723.510986328125
733.510009765625
743.510986328125
753.510986328125
763.510009765625
773.510009765625
783.510009765625
793.510986328125
803.510009765625
813.512023925781
823.510986328125
833.510986328125
843.510009765625
853.510009765625
863.510009765625
873.510986328125
883.510009765625
893.510009765625
903.510986328125
913.510009765625
923.510986328125
933.510009765625
943.510986328125
953.510986328125
963.510986328125
973.510009765625
983.510986328125
993.510986328125
3.52500009536743
13.5260000228882
23.5249996185303
33.5250015258789
43.5260009765625
53.523998260498
63.5250015258789
73.5260009765625
83.5250015258789
93.5250015258789
103.526000976563
113.526000976563
123.525001525879
133.524993896484
143.524993896484
153.524993896484
163.526000976563
173.526000976563
183.526000976563
193.52799987793
203.526000976563
213.524993896484
223.524993896484
233.526000976563
243.524993896484
253.524993896484
263.524993896484
273.524993896484
283.524993896484
293.524993896484
303.524993896484
313.526000976563
323.526000976563
333.526000976563
343.526000976563
353.526000976563
363.526000976563
373.526000976563
383.526000976563
393.526000976563
403.527008056641
413.526000976563
423.526000976563
433.526000976563
443.526000976563
453.524993896484
463.526000976563
473.526000976563
483.526000976563
493.527008056641
503.526000976563
513.526000976563
523.526000976563
533.526000976563
543.526000976563
553.526977539063
563.526000976563
573.526000976563
583.526000976563
593.526000976563
603.526000976563
613.526000976563
623.526000976563
633.526000976563
643.526000976563
653.525024414063
663.526000976563
673.526000976563
683.526000976563
693.526000976563
703.526977539063
713.525024414063
723.525024414063
733.525024414063
743.525024414063
753.525024414063
763.525024414063
773.525024414063
783.525024414063
793.525024414063
803.525024414063
813.526977539063
823.525024414063
833.525024414063
843.526000976563
853.523986816406
863.525024414063
873.525024414063
883.525024414063
893.526000976563
903.525024414063
913.525024414063
923.525024414063
933.526000976563
943.525024414063
953.525024414063
963.526000976563
973.525024414063
983.526000976563
993.525024414063
3.54099988937378
13.539999961853
23.5400009155273
33.5400009155273
43.5400009155273
53.5390014648438
63.5400009155273
73.5400009155273
83.5400009155273
93.5400009155273
103.540000915527
113.540000915527
123.540000915527
133.539993286133
143.539993286133
153.541000366211
163.539993286133
173.541000366211
183.539993286133
193.539993286133
203.539993286133
213.539993286133
223.539993286133
233.539993286133
243.539993286133
253.539993286133
263.540008544922
273.540008544922
283.540008544922
293.540008544922
303.5419921875
313.540008544922
323.540008544922
333.540008544922
343.540008544922
353.540985107422
363.540985107422
373.540985107422
383.540008544922
393.540985107422
403.540985107422
413.540008544922
423.540008544922
433.540008544922
443.540008544922
453.540008544922
463.540008544922
473.540008544922
483.540008544922
493.540985107422
503.540008544922
513.539978027344
523.539978027344
533.539978027344
543.541015625
553.539978027344
563.539978027344
573.541015625
583.541015625
593.541015625
603.5419921875
613.541015625
623.541015625
633.539978027344
643.541015625
653.539978027344
663.541015625
673.539978027344
683.539978027344
693.539978027344
703.539978027344
713.539978027344
723.539978027344
733.539978027344
743.539978027344
753.5419921875
763.539978027344
773.539978027344
783.539978027344
793.539978027344
803.539978027344
813.5419921875
823.539978027344
833.539978027344
843.539978027344
853.539001464844
863.539978027344
873.539978027344
883.539978027344
893.539978027344
903.541015625
913.539978027344
923.539978027344
933.539978027344
943.539978027344
953.539978027344
963.539978027344
973.539978027344
983.539978027344
993.539978027344
3.55399990081787
13.5539999008179
23.5540008544922
33.5550003051758
43.5550003051758
53.5540008544922
63.5540008544922
73.5550003051758
83.5540008544922
93.5550003051758
103.554000854492
113.554000854492
123.554000854492
133.554000854492
143.554000854492
153.554992675781
163.554000854492
173.554992675781
183.554000854492
193.554000854492
203.554992675781
213.554992675781
223.554000854492
233.554992675781
243.554000854492
253.554000854492
263.554992675781
273.553985595703
283.553985595703
293.554992675781
303.554992675781
313.553985595703
323.554992675781
333.554992675781
343.554992675781
353.554992675781
363.554992675781
373.554992675781
383.554992675781
393.554992675781
403.554992675781
413.554992675781
423.554992675781
433.554992675781
443.554992675781
453.553985595703
463.554992675781
473.554992675781
483.554992675781
493.554992675781
503.555999755859
513.554992675781
523.554992675781
533.554992675781
543.554992675781
553.554992675781
563.554992675781
573.554992675781
583.554992675781
593.554992675781
603.554992675781
613.554992675781
623.554992675781
633.554992675781
643.554992675781
653.554016113281
663.556030273438
673.554992675781
683.554992675781
693.554992675781
703.554992675781
713.554992675781
723.554016113281
733.554992675781
743.554992675781
753.554016113281
763.554992675781
773.554992675781
783.554992675781
793.554016113281
803.557006835938
813.556030273438
823.554016113281
833.554992675781
843.554016113281
853.554016113281
863.554016113281
873.554992675781
883.554016113281
893.554016113281
903.554016113281
913.554016113281
923.554992675781
933.554016113281
943.554016113281
953.554016113281
963.554016113281
973.554016113281
983.554016113281
993.554016113281
3.56900000572205
13.5690002441406
23.5699996948242
33.5690002441406
43.5699996948242
53.5690002441406
63.5690002441406
73.5690002441406
83.5690002441406
93.5699996948242
103.569999694824
113.569000244141
123.569000244141
133.570007324219
143.570007324219
153.569000244141
163.569000244141
173.569000244141
183.569000244141
193.570007324219
203.570007324219
213.570007324219
223.569000244141
233.569000244141
243.569000244141
253.569000244141
263.570007324219
273.569000244141
283.570007324219
293.569000244141
303.569000244141
313.570007324219
323.570007324219
333.570007324219
343.570007324219
353.570007324219
363.570007324219
373.570007324219
383.570007324219
393.570007324219
403.571014404297
413.570007324219
423.570007324219
433.570007324219
443.570007324219
453.569000244141
463.570007324219
473.570007324219
483.570007324219
493.570007324219
503.570007324219
513.570007324219
523.570007324219
533.570007324219
543.570007324219
553.570007324219
563.570007324219
573.570007324219
583.570007324219
593.570007324219
603.570007324219
613.570007324219
623.570007324219
633.570007324219
643.570007324219
653.568969726563
663.570983886719
673.570007324219
683.570007324219
693.570007324219
703.570983886719
713.570007324219
723.570007324219
733.570007324219
743.568969726563
753.570007324219
