VRU_ACC_Z
-9.80000019073486
-9.78899955749512
-9.80099964141846
-9.8100004196167
-9.79199981689453
-9.79300022125244
-9.80500030517578
-9.81900024414063
-9.78400039672852
-9.79100036621094
-9.80200004577637
-9.81999969482422
-9.82299995422363
-9.75599956512451
-9.81999969482422
-9.82699966430664
-9.76200008392334
-9.80900001525879
-9.78999996185303
-9.77600002288818
-9.77999973297119
-9.78999996185303
-9.82499980926514
-9.79300022125244
-9.82100009918213
-9.82900047302246
-9.77099990844727
-9.82499980926514
-9.76299953460693
-9.80099964141846
-9.86200046539307
-9.8100004196167
-9.75399971008301
-9.76299953460693
-9.7519998550415
-9.7790002822876
-9.86600017547607
-9.8120002746582
-9.80900001525879
-9.8430004119873
-9.82800006866455
-9.81400012969971
-9.80799961090088
-9.77400016784668
-9.85400009155273
-9.79800033569336
-9.81099987030029
-9.82699966430664
-9.75899982452393
-9.84200000762939
-9.80099964141846
-9.80599975585938
-9.8129997253418
-9.80300045013428
-9.82699966430664
-9.78899955749512
-9.76799964904785
-9.78499984741211
-9.82800006866455
-9.7810001373291
-9.82800006866455
-9.79899978637695
-9.79800033569336
-9.81099987030029
-9.78600025177002
-9.82499980926514
-9.80399990081787
-9.79199981689453
-9.77099990844727
-9.79699993133545
-9.79899978637695
-9.80500030517578
-9.82699966430664
-9.86800003051758
-9.79699993133545
-9.7519998550415
-9.81400012969971
-9.76599979400635
-9.83699989318848
-9.81799983978271
-9.79500007629395
-9.81400012969971
-9.80500030517578
-9.80799961090088
-9.83300018310547
-9.76500034332275
-9.81099987030029
-9.81599998474121
-9.79800033569336
-9.81999969482422
-9.78299999237061
-9.80200004577637
-9.84000015258789
-9.78600025177002
-9.81099987030029
-9.87199974060059
-9.79199981689453
-9.80500030517578
-9.74100017547607
-9.78699970245361
-9.79500007629395
-9.77600002288818
-9.82900047302246
-9.79800033569336
-9.74899959564209
-9.82400035858154
-9.8149995803833
-9.77400016784668
-9.77999973297119
-9.77000045776367
-9.85999965667725
-9.78400039672852
-9.78400039672852
-9.80200004577637
-9.7810001373291
-9.7790002822876
-9.79500007629395
-9.80300045013428
-9.80399990081787
-9.8149995803833
-9.8120002746582
-9.83500003814697
-9.8129997253418
-9.77299976348877
-9.82100009918213
-9.78699970245361
-9.82699966430664
-9.82299995422363
-9.80500030517578
-9.79399967193604
-9.75300025939941
-9.77400016784668
-9.80900001525879
-9.76900005340576
-9.80200004577637
-9.8120002746582
-9.76700019836426
-9.78899955749512
-9.83300018310547
-9.82100009918213
-9.83300018310547
-9.82600021362305
-9.8430004119873
-9.78600025177002
-9.80000019073486
-9.83300018310547
-9.8120002746582
-9.78999996185303
-9.82999992370605
-9.77299976348877
-9.81999969482422
-9.79199981689453
-9.78400039672852
-9.79899978637695
-9.78499984741211
-9.81900024414063
-9.78299999237061
-9.76700019836426
-9.8430004119873
-9.8129997253418
-9.82100009918213
-9.76900005340576
-9.83699989318848
-9.76799964904785
-9.80799961090088
-9.79100036621094
-9.77099990844727
-9.80900001525879
-9.83300018310547
-9.82900047302246
-9.79500007629395
-9.76000022888184
-9.79599952697754
-9.7790002822876
-9.80500030517578
-9.79599952697754
-9.84000015258789
-9.79300022125244
-9.7819995880127
-9.81900024414063
-9.85499954223633
-9.80099964141846
-9.76599979400635
-9.79500007629395
-9.76099967956543
-9.80700016021729
-9.80000019073486
-9.80700016021729
-9.79599952697754
-9.8129997253418
-9.81099987030029
-9.77099990844727
-9.80000019073486
-9.77299976348877
-9.78299999237061
-9.84700012207031
-9.82600021362305
-9.78899955749512
-9.78699970245361
-9.80399990081787
-9.76000022888184
-9.81400012969971
-9.80399990081787
-9.77999973297119
-9.85299968719482
-9.76099967956543
-9.75800037384033
-9.79399967193604
-9.75100040435791
-9.75699996948242
-9.81799983978271
-9.78400039672852
-9.76599979400635
-9.80700016021729
-9.85799980163574
-9.7810001373291
-9.8149995803833
-9.83500003814697
-9.75300025939941
-9.83500003814697
-9.81599998474121
-9.7480001449585
-9.80700016021729
-9.80399990081787
-9.81700038909912
-9.8129997253418
-9.80000019073486
-9.7819995880127
-9.82699966430664
-9.75100040435791
-9.79899978637695
-9.80700016021729
-9.79500007629395
-9.78499984741211
-9.80200004577637
-9.75800037384033
-9.84500026702881
-9.80599975585938
-9.78999996185303
-9.78800010681152
-9.78999996185303
-9.77700042724609
-9.74300003051758
-9.77000045776367
-9.83399963378906
-9.82199954986572
-9.83399963378906
-9.78299999237061
-9.77999973297119
-9.8129997253418
-9.80500030517578
-9.83699989318848
-9.87399959564209
-9.77000045776367
-9.79699993133545
-9.80500030517578
-9.79100036621094
-9.79100036621094
-9.80599975585938
-9.79300022125244
-9.83199977874756
-9.81799983978271
-9.79599952697754
-9.78499984741211
-9.76000022888184
-9.76299953460693
-9.81599998474121
-9.79399967193604
-9.80099964141846
-9.8120002746582
-9.82499980926514
-9.77799987792969
-9.78400039672852
-9.87600040435791
-9.76599979400635
-9.78800010681152
-9.81599998474121
-9.80099964141846
-9.84500026702881
-9.79100036621094
-9.78400039672852
-9.80799961090088
-9.75
-9.79100036621094
-9.81999969482422
-9.74899959564209
-9.76299953460693
-9.77400016784668
-9.77499961853027
-9.78499984741211
-9.73700046539307
-9.77400016784668
-9.78699970245361
-9.74699974060059
-9.83300018310547
-9.78600025177002
-9.83699989318848
-9.78400039672852
-9.81599998474121
-9.80000019073486
-9.86600017547607
-9.80399990081787
-9.85599994659424
-9.80599975585938
-9.7790002822876
-9.8120002746582
-9.79699993133545
-9.79500007629395
-9.74100017547607
-9.75500011444092
-9.8129997253418
-9.78299999237061
-9.77999973297119
-9.83500003814697
-9.79800033569336
-9.7790002822876
-9.80500030517578
-9.81999969482422
-9.77200031280518
-9.79500007629395
-9.74199962615967
-9.79699993133545
-9.80900001525879
-9.82299995422363
-9.8439998626709
-9.82199954986572
-9.77200031280518
-9.79300022125244
-9.82299995422363
-9.79500007629395
-9.77799987792969
-9.79599952697754
-9.80099964141846
-9.79399967193604
-9.79899978637695
-9.81400012969971
-9.76700019836426
-9.81599998474121
-9.8149995803833
-9.74199962615967
-9.78899955749512
-9.79100036621094
-9.82100009918213
-9.78999996185303
-9.80500030517578
-9.79599952697754
-9.80700016021729
-9.76900005340576
-9.81400012969971
-9.76399993896484
-9.78600025177002
-9.80599975585938
-9.84700012207031
-9.79399967193604
-9.78299999237061
-9.84099960327148
-9.78899955749512
-9.74300003051758
-9.7810001373291
-9.80500030517578
-9.7519998550415
-9.80599975585938
-9.82499980926514
-9.76000022888184
-9.83300018310547
-9.80500030517578
-9.85599994659424
-9.82499980926514
-9.75800037384033
-9.76399993896484
-9.77999973297119
-9.76000022888184
-9.83300018310547
-9.80300045013428
-9.84200000762939
-9.74300003051758
-9.80500030517578
-9.86200046539307
-9.83199977874756
-9.79199981689453
-9.81400012969971
-9.78999996185303
-9.78899955749512
-9.78299999237061
-9.77799987792969
-9.84099960327148
-9.77799987792969
-9.75399971008301
-9.79699993133545
-9.76599979400635
-9.82199954986572
-9.7819995880127
-9.75399971008301
-9.84099960327148
-9.86999988555908
-9.78800010681152
-9.81999969482422
-9.80200004577637
-9.82499980926514
-9.83399963378906
-9.78699970245361
-9.80599975585938
-9.76799964904785
-9.77600002288818
-9.77299976348877
-9.80599975585938
-9.79199981689453
-9.77200031280518
-9.73900032043457
-9.83199977874756
-9.81799983978271
-9.77099990844727
-9.81999969482422
-9.79699993133545
-9.82900047302246
-9.77600002288818
-9.78800010681152
-9.81799983978271
-9.80700016021729
-9.82299995422363
-9.84000015258789
-9.77099990844727
-9.77600002288818
-9.77999973297119
-9.79899978637695
-9.82400035858154
-9.82800006866455
-9.77200031280518
-9.81400012969971
-9.80099964141846
-9.83100032806396
-9.76700019836426
-9.75500011444092
-9.85799980163574
-9.77000045776367
-9.78699970245361
-9.82900047302246
-9.80500030517578
-9.82400035858154
-9.77600002288818
-9.84099960327148
-9.82600021362305
-9.80399990081787
-9.83199977874756
-9.88199996948242
-9.79599952697754
-9.82499980926514
-9.81799983978271
-9.78299999237061
-9.87600040435791
-9.83100032806396
-9.80200004577637
-9.85299968719482
-9.75500011444092
-9.8129997253418
-9.78400039672852
-9.75699996948242
-9.84099960327148
-9.80200004577637
-9.76900005340576
-9.81599998474121
-9.80799961090088
-9.84200000762939
-9.81799983978271
-9.77099990844727
-9.80200004577637
-9.82800006866455
-9.78400039672852
-9.77000045776367
-9.77799987792969
-9.82299995422363
-9.74699974060059
-9.7819995880127
-9.76599979400635
-9.77000045776367
-9.75500011444092
-9.82699966430664
-9.75800037384033
-9.80099964141846
-9.82800006866455
-9.75
-9.80700016021729
-9.7810001373291
-9.77200031280518
-9.84000015258789
-9.75899982452393
-9.79199981689453
-9.80700016021729
-9.77799987792969
-9.80000019073486
-9.79100036621094
-9.78600025177002
-9.83899974822998
-9.8149995803833
-9.77700042724609
-9.72500038146973
-9.73400020599365
-9.82400035858154
-9.78800010681152
-9.80099964141846
-9.80399990081787
-9.77700042724609
-9.77000045776367
-9.85099983215332
-9.78699970245361
-9.7480001449585
-9.78499984741211
-9.78400039672852
-9.78800010681152
-9.82999992370605
-9.82900047302246
-9.7810001373291
-9.79800033569336
-9.81799983978271
-9.76599979400635
-9.77999973297119
-9.81900024414063
-9.73600006103516
-9.86400032043457
-9.83600044250488
-9.76000022888184
-9.83399963378906
-9.76200008392334
-9.75899982452393
-9.82800006866455
-9.82699966430664
-9.83500003814697
-9.85400009155273
-9.79199981689453
-9.81999969482422
-9.77700042724609
-9.82100009918213
-9.78800010681152
-9.76200008392334
-9.76299953460693
-9.84700012207031
-9.81099987030029
-9.80399990081787
-9.82100009918213
-9.77799987792969
-9.75500011444092
-9.79100036621094
-9.81599998474121
-9.82900047302246
-9.7810001373291
-9.80300045013428
-9.76099967956543
-9.77099990844727
-9.79399967193604
-9.78899955749512
-9.80200004577637
-9.7810001373291
-9.77400016784668
-9.80200004577637
-9.83399963378906
-9.75800037384033
-9.82900047302246
-9.79500007629395
-9.82299995422363
-9.80799961090088
-9.76299953460693
-9.8129997253418
-9.81799983978271
-9.81900024414063
-9.80399990081787
-9.73999977111816
-9.78800010681152
-9.81599998474121
-9.82199954986572
-9.76700019836426
-9.78899955749512
-9.80099964141846
-9.79599952697754
-9.79199981689453
-9.82699966430664
-9.77499961853027
-9.73200035095215
-9.77400016784668
-9.79699993133545
-9.79300022125244
-9.84799957275391
-9.76599979400635
-9.78299999237061
-9.78800010681152
-9.79100036621094
-9.85099983215332
-9.79800033569336
-9.75500011444092
-9.82499980926514
-9.78299999237061
-9.77000045776367
-9.78499984741211
-9.76200008392334
-9.83100032806396
-9.82299995422363
-9.78999996185303
-9.78999996185303
-9.82800006866455
-9.81599998474121
-9.76299953460693
-9.85799980163574
-9.82600021362305
-9.77499961853027
-9.75699996948242
-9.82400035858154
-9.79800033569336
-9.76099967956543
-9.8120002746582
-9.80200004577637
-9.81799983978271
-9.8129997253418
-9.82699966430664
-9.78299999237061
-9.80500030517578
-9.81900024414063
-9.80799961090088
-9.77099990844727
-9.82800006866455
-9.78699970245361
-9.80399990081787
-9.77000045776367
-9.83800029754639
-9.80000019073486
-9.7790002822876
-9.84799957275391
-9.80000019073486
-9.85099983215332
-9.83300018310547
-9.80500030517578
-9.74499988555908
-9.80500030517578
-9.83399963378906
-9.82699966430664
-9.81999969482422
-9.7819995880127
-9.7790002822876
-9.74600028991699
-9.77499961853027
-9.7810001373291
-9.78299999237061
-9.79500007629395
-9.82800006866455
-9.80799961090088
-9.73799991607666
-9.80599975585938
-9.77000045776367
-9.77400016784668
-9.84099960327148
-9.80599975585938
-9.80799961090088
-9.8120002746582
-9.77799987792969
-9.78400039672852
-9.79800033569336
-9.81599998474121
-9.7819995880127
-9.75899982452393
-9.79100036621094
-9.81400012969971
-9.78299999237061
-9.8149995803833
-9.7819995880127
-9.79699993133545
-9.81799983978271
-9.77600002288818
-9.8430004119873
-9.87399959564209
-9.73999977111816
-9.79699993133545
-9.75800037384033
-9.79399967193604
-9.86800003051758
-9.79500007629395
-9.77099990844727
-9.8439998626709
-9.85700035095215
-9.82999992370605
-9.77700042724609
-9.78999996185303
-9.81799983978271
-9.76299953460693
-9.75800037384033
-9.80099964141846
-9.8120002746582
-9.78499984741211
-9.77200031280518
-9.75899982452393
-9.8129997253418
-9.75699996948242
-9.80399990081787
-9.85599994659424
-9.78999996185303
-9.80399990081787
-9.77200031280518
-9.7810001373291
-9.74199962615967
-9.84799957275391
-9.8459997177124
-9.79500007629395
-9.77799987792969
-9.76299953460693
-9.7819995880127
-9.82299995422363
-9.79599952697754
-9.76799964904785
-9.77999973297119
-9.8129997253418
-9.77499961853027
-9.85099983215332
-9.80000019073486
-9.78899955749512
-9.78999996185303
-9.78699970245361
-9.80399990081787
-9.7480001449585
-9.81900024414063
-9.76200008392334
-9.81700038909912
-9.73400020599365
-9.79300022125244
-9.82400035858154
-9.85499954223633
-9.79300022125244
-9.8129997253418
-9.84099960327148
-9.8149995803833
-9.75899982452393
-9.79199981689453
-9.77099990844727
-9.77600002288818
-9.77000045776367
-9.80000019073486
-9.8459997177124
-9.83600044250488
-9.76299953460693
-9.82100009918213
-9.79100036621094
-9.75800037384033
-9.80099964141846
-9.80300045013428
-9.84200000762939
-9.80900001525879
-9.74899959564209
-9.81400012969971
-9.80900001525879
-9.78800010681152
-9.79399967193604
-9.77000045776367
-9.81099987030029
-9.78499984741211
-9.74600028991699
-9.75599956512451
-9.80599975585938
-9.80700016021729
-9.8100004196167
-9.77600002288818
-9.77000045776367
-9.78999996185303
-9.78800010681152
-9.81799983978271
-9.78600025177002
-9.80200004577637
-9.80599975585938
-9.81099987030029
-9.73299980163574
-9.83500003814697
-9.7810001373291
-9.77499961853027
-9.79199981689453
-9.81999969482422
-9.77799987792969
-9.79399967193604
-9.74600028991699
-9.76500034332275
-9.77299976348877
-9.8149995803833
-9.7790002822876
-9.77000045776367
-9.85999965667725
-9.79599952697754
-9.77499961853027
-9.76900005340576
-9.80300045013428
-9.79100036621094
-9.77499961853027
-9.81400012969971
-9.83600044250488
-9.75800037384033
-9.79300022125244
-9.81700038909912
-9.77600002288818
-9.8129997253418
-9.84099960327148
-9.81999969482422
-9.80300045013428
-9.73999977111816
-9.81400012969971
-9.80799961090088
-9.76200008392334
-9.82800006866455
-9.84700012207031
-9.75100040435791
-9.83699989318848
-9.81700038909912
-9.77700042724609
-9.82199954986572
-9.77000045776367
-9.76799964904785
-9.80099964141846
-9.79899978637695
-9.8459997177124
-9.81799983978271
-9.77499961853027
-9.80300045013428
-9.77700042724609
-9.77299976348877
-9.81599998474121
-9.80200004577637
-9.82499980926514
-9.84200000762939
-9.78999996185303
-9.79899978637695
-9.74699974060059
-9.81900024414063
-9.80799961090088
-9.76299953460693
-9.8120002746582
-9.77799987792969
-9.82999992370605
-9.81599998474121
-9.73700046539307
-9.83899974822998
-9.79800033569336
-9.7790002822876
-9.78600025177002
-9.81999969482422
-9.79899978637695
-9.80799961090088
-9.82100009918213
-9.79300022125244
-9.75699996948242
-9.73600006103516
-9.80200004577637
-9.80000019073486
-9.78800010681152
-9.84799957275391
-9.85299968719482
-9.83500003814697
-9.80200004577637
-9.75899982452393
-9.81999969482422
-9.83300018310547
-9.75800037384033
-9.78400039672852
-9.8149995803833
-9.78600025177002
-9.79199981689453
-9.7480001449585
-9.7519998550415
-9.79500007629395
-9.76599979400635
-9.80700016021729
-9.82100009918213
-9.77000045776367
-9.80099964141846
-9.77000045776367
-9.80900001525879
-9.77600002288818
-9.82199954986572
-9.80099964141846
-9.77200031280518
-9.79199981689453
-9.77799987792969
-9.7519998550415
-9.81799983978271
-9.82400035858154
-9.7810001373291
-9.76299953460693
-9.82100009918213
-9.80599975585938
-9.77999973297119
-9.78899955749512
-9.8120002746582
-9.82100009918213
-9.81599998474121
-9.82499980926514
-9.77600002288818
-9.82400035858154
-9.76000022888184
-9.77000045776367
-9.8439998626709
-9.78400039672852
-9.7819995880127
-9.83500003814697
-9.80099964141846
-9.7819995880127
-9.80200004577637
-9.77200031280518
-9.75500011444092
-9.83899974822998
-9.77700042724609
-9.82499980926514
-9.84700012207031
-9.80700016021729
-9.78800010681152
-9.75699996948242
-9.76399993896484
-9.73400020599365
-9.76900005340576
-9.80900001525879
-9.78999996185303
-9.74899959564209
-9.84799957275391
-9.76700019836426
-9.79500007629395
-9.82900047302246
-9.76399993896484
-9.80300045013428
-9.77499961853027
-9.79300022125244
-9.80300045013428
-9.80599975585938
-9.77499961853027
-9.84000015258789
-9.82400035858154
-9.79399967193604
-9.80000019073486
-9.7480001449585
-9.81099987030029
-9.79100036621094
-9.80500030517578
-9.80000019073486
-9.78800010681152
-9.80399990081787
-9.8149995803833
-9.82100009918213
-9.84000015258789
-9.81900024414063
-9.80900001525879
-9.84200000762939
-9.83600044250488
-9.78600025177002
-9.76000022888184
-9.78800010681152
-9.80300045013428
-9.76299953460693
-9.79100036621094
-9.76500034332275
-9.77400016784668
-9.79399967193604
-9.80399990081787
-9.77999973297119
-9.84799957275391
-9.81400012969971
-9.7790002822876
-9.76900005340576
-9.7819995880127
-9.77200031280518
-9.77299976348877
-9.73900032043457
-9.80099964141846
-9.77600002288818
-9.79300022125244
-9.8100004196167
-9.78999996185303
-9.80099964141846
-9.84799957275391
-9.81999969482422
-9.76200008392334
-9.81099987030029
-9.79899978637695
-9.75599956512451
-9.77299976348877
-9.77000045776367
-9.78499984741211
-9.75699996948242
-9.79699993133545
-9.80700016021729
-9.82600021362305
-9.77700042724609
-9.80399990081787
-9.8149995803833
-9.77999973297119
-9.78699970245361
-9.82800006866455
-9.85900020599365
-9.78899955749512
-9.82999992370605
-9.77700042724609
-9.79500007629395
-9.78899955749512
-9.83399963378906
-9.77600002288818
-9.77799987792969
-9.76200008392334
-9.77000045776367
-9.79699993133545
-9.74499988555908
-9.83899974822998
-9.79699993133545
-9.78299999237061
-9.80900001525879
-9.83199977874756
-9.84500026702881
-9.77200031280518
-9.74300003051758
-9.86600017547607
-9.74899959564209
-9.73200035095215
-9.79500007629395
-9.77099990844727
-9.80900001525879
-9.76099967956543
-9.76599979400635
-9.84899997711182
-9.77299976348877
-9.75699996948242
-9.8100004196167
-9.83300018310547
-9.83199977874756
-9.82299995422363
-9.77700042724609
-9.83699989318848
-9.77499961853027
-9.79399967193604
-9.74899959564209
-9.78999996185303
-9.78899955749512
-9.79100036621094
-9.76799964904785
-9.85900020599365
-9.8120002746582
-9.78999996185303
-9.83500003814697
-9.85999965667725
-9.84099960327148
-9.8129997253418
-9.80000019073486
-9.78499984741211
-9.76799964904785
-9.8430004119873
-9.79500007629395
-9.76599979400635
-9.7790002822876
-9.7819995880127
-9.79500007629395
-9.83800029754639
-9.78800010681152
-9.80900001525879
-9.83399963378906
-9.76000022888184
-9.84500026702881
-9.75800037384033
-9.78299999237061
-9.78299999237061
-9.75399971008301
-9.74699974060059
-9.83199977874756
-9.83500003814697
-9.80700016021729
-9.80200004577637
-9.79100036621094
-9.81400012969971
-9.76399993896484
-9.74400043487549
-9.84099960327148
-9.82499980926514
-9.75399971008301
-9.79500007629395
-9.75500011444092
-9.7819995880127
-9.78999996185303
-9.77499961853027
-9.74899959564209
-9.78600025177002
-9.81900024414063
-9.83100032806396
-9.81799983978271
-9.79300022125244
-9.82800006866455
-9.80599975585938
-9.80399990081787
-9.78800010681152
-9.78800010681152
-9.83699989318848
-9.75699996948242
-9.76200008392334
-9.82299995422363
-9.8100004196167
-9.8129997253418
-9.83800029754639
-9.7790002822876
-9.81099987030029
-9.77799987792969
-9.78600025177002
-9.79100036621094
-9.79599952697754
-9.78299999237061
-9.83699989318848
-9.78699970245361
-9.79899978637695
-9.83500003814697
-9.75300025939941
-9.82299995422363
-9.80099964141846
-9.77000045776367
-9.75899982452393
-9.77000045776367
-9.79500007629395
-9.77000045776367
-9.76599979400635
-9.80399990081787
-9.82900047302246
-9.82299995422363
-9.77000045776367
-9.78800010681152
-9.83300018310547
-9.74600028991699
-9.75899982452393
-9.82699966430664
-9.80000019073486
-9.79899978637695
-9.85700035095215
-9.77999973297119
-9.76099967956543
-9.85299968719482
-9.76299953460693
-9.8120002746582
-9.7819995880127
-9.77400016784668
-9.79800033569336
-9.79300022125244
-9.82600021362305
-9.78499984741211
-9.76799964904785
-9.80799961090088
-9.77400016784668
-9.78600025177002
-9.84799957275391
-9.78699970245361
-9.77400016784668
-9.81900024414063
-9.8459997177124
-9.8129997253418
-9.81700038909912
-9.85299968719482
-9.8459997177124
-9.78699970245361
-9.78800010681152
-9.85900020599365
-9.84899997711182
-9.84899997711182
-9.81700038909912
-9.80500030517578
-9.85099983215332
-9.79500007629395
-9.7810001373291
-9.7790002822876
-9.77600002288818
-9.81599998474121
-9.83399963378906
-9.7819995880127
-9.81799983978271
-9.82999992370605
-9.77099990844727
-9.78899955749512
-9.78999996185303
-9.83899974822998
-9.80099964141846
-9.81799983978271
-9.79300022125244
-9.82400035858154
-9.84899997711182
-9.82400035858154
-9.72999954223633
-9.7819995880127
-9.82400035858154
-9.7819995880127
-9.80500030517578
-9.80399990081787
-9.76500034332275
-9.7810001373291
-9.77200031280518
-9.75500011444092
-9.85799980163574
-9.80900001525879
-9.76799964904785
-9.85400009155273
-9.82400035858154
-9.85499954223633
-9.80000019073486
-9.78600025177002
-9.79399967193604
-9.76099967956543
-9.75599956512451
-9.73299980163574
-9.71599960327148
-9.79100036621094
-9.74699974060059
-9.79300022125244
-9.78600025177002
-9.7810001373291
-9.78800010681152
-9.85700035095215
-9.78600025177002
-9.81099987030029
-9.76500034332275
-9.79500007629395
-9.83699989318848
-9.8459997177124
-9.80000019073486
-9.78299999237061
-9.77499961853027
-9.80200004577637
-9.8149995803833
-9.80399990081787
-9.8100004196167
-9.79100036621094
-9.76700019836426
-9.76299953460693
-9.75699996948242
-9.80300045013428
-9.75699996948242
-9.7819995880127
-9.81400012969971
-9.76900005340576
-9.7189998626709
-9.77700042724609
-9.80900001525879
-9.83800029754639
-9.85900020599365
-9.82600021362305
-9.79500007629395
-9.7810001373291
-9.8149995803833
-9.83600044250488
-9.75
-9.78600025177002
-9.80799961090088
-9.77700042724609
-9.78999996185303
-9.80900001525879
-9.7819995880127
-9.81400012969971
-9.79899978637695
-9.76000022888184
-9.81599998474121
-9.76000022888184
-9.81599998474121
-9.76500034332275
-9.79500007629395
-9.81599998474121
-9.81799983978271
-9.75399971008301
-9.83100032806396
-9.80500030517578
-9.7519998550415
-9.78899955749512
-9.80599975585938
-9.83199977874756
-9.71599960327148
-9.77099990844727
-9.80799961090088
-9.74899959564209
-9.76700019836426
-9.79800033569336
-9.79599952697754
-9.84700012207031
-9.78699970245361
-9.81799983978271
-9.86600017547607
-9.84200000762939
-9.82499980926514
-9.84000015258789
-9.77200031280518
-9.8149995803833
-9.83500003814697
-9.78699970245361
-9.83399963378906
-9.78800010681152
-9.8120002746582
-9.79599952697754
-9.77700042724609
-9.82600021362305
-9.84200000762939
-9.74899959564209
-9.82499980926514
-9.8129997253418
-9.79300022125244
-9.80000019073486
-9.70600032806396
-9.82100009918213
-9.8120002746582
-9.81599998474121
-9.77600002288818
-9.75300025939941
-9.8149995803833
-9.80799961090088
-9.83899974822998
-9.8120002746582
-9.80099964141846
-9.83600044250488
-9.83699989318848
-9.82100009918213
-9.83199977874756
-9.81900024414063
-9.79100036621094
-9.79699993133545
-9.83600044250488
-9.83100032806396
-9.78800010681152
-9.82999992370605
-9.84899997711182
-9.81599998474121
-9.78600025177002
-9.73400020599365
-9.77200031280518
-9.7790002822876
-9.80399990081787
-9.74400043487549
-9.77700042724609
-9.80300045013428
-9.76099967956543
-9.7819995880127
-9.81099987030029
-9.77200031280518
-9.80399990081787
-9.78699970245361
-9.72900009155273
-9.85499954223633
-9.77499961853027
-9.74400043487549
-9.77099990844727
-9.80099964141846
-9.8100004196167
-9.80500030517578
-9.80099964141846
-9.82199954986572
-9.79100036621094
-9.77400016784668
-9.74300003051758
-9.8120002746582
-9.84200000762939
-9.76799964904785
-9.78400039672852
-9.84099960327148
-9.82800006866455
-9.81599998474121
-9.80300045013428
-9.78600025177002
-9.7790002822876
-9.84700012207031
-9.81799983978271
-9.77000045776367
-9.80300045013428
-9.79300022125244
-9.84200000762939
-9.82299995422363
-9.7480001449585
-9.79800033569336
-9.85799980163574
-9.88300037384033
-9.7819995880127
-9.76000022888184
-9.81599998474121
-9.76700019836426
-9.82699966430664
-9.79699993133545
-9.74100017547607
-9.80799961090088
-9.81700038909912
-9.76900005340576
-9.83500003814697
-9.81900024414063
-9.80099964141846
-9.84099960327148
-9.75699996948242
-9.81599998474121
-9.79800033569336
-9.79599952697754
-9.77499961853027
-9.77400016784668
-9.8149995803833
-9.80200004577637
-9.8100004196167
-9.82699966430664
-9.80700016021729
-9.77600002288818
-9.8120002746582
-9.78299999237061
-9.77499961853027
-9.77099990844727
-9.79300022125244
-9.76299953460693
-9.79399967193604
-9.82900047302246
-9.81400012969971
