VRU_ANG_PSI
12.6833372116089
12.6833372116089
12.6778440475464
12.6833372116089
12.6778440475464
12.6778440475464
12.6723508834839
12.6723508834839
12.6723508834839
12.6723508834839
12.6833372116089
12.6778440475464
12.6778440475464
12.6778440475464
12.6833372116089
12.6778440475464
12.6778440475464
12.6778440475464
12.6833372116089
12.6778440475464
12.6778440475464
12.6723508834839
12.6833372116089
12.6778440475464
12.6833372116089
12.6778440475464
12.6833372116089
12.6833372116089
12.6833372116089
12.6833372116089
12.6833372116089
12.6778440475464
12.6778440475464
12.6778440475464
12.6778440475464
12.6778440475464
12.6778440475464
12.6778440475464
12.6833372116089
12.6778440475464
12.6723508834839
12.6723508834839
12.6723508834839
12.6778440475464
12.6778440475464
12.6723508834839
12.6778440475464
12.6778440475464
12.6723508834839
12.6778440475464
12.6778440475464
12.6778440475464
12.6778440475464
12.6778440475464
12.6668577194214
12.6778440475464
12.6778440475464
12.6778440475464
12.6723508834839
12.6778440475464
12.6723508834839
12.6778440475464
12.6723508834839
12.6723508834839
12.6778440475464
12.6778440475464
12.6723508834839
12.6723508834839
12.6778440475464
12.6668577194214
12.6668577194214
12.6613645553589
12.6668577194214
12.6668577194214
12.6668577194214
12.6668577194214
12.6668577194214
12.6668577194214
12.6668577194214
12.6613645553589
12.6668577194214
12.6723508834839
12.6778440475464
12.6778440475464
12.6833372116089
12.6723508834839
12.6668577194214
12.6613645553589
12.6668577194214
12.6723508834839
12.6668577194214
12.6613645553589
12.6613645553589
12.6723508834839
12.6723508834839
12.6668577194214
12.6668577194214
12.6668577194214
12.6668577194214
12.6723508834839
12.6723508834839
12.6778440475464
12.6723508834839
12.6723508834839
12.6723508834839
12.6723508834839
12.6723508834839
12.6778440475464
12.6668577194214
12.6723508834839
12.6723508834839
12.6668577194214
12.6668577194214
12.6723508834839
12.6778440475464
12.6778440475464
12.6723508834839
12.6723508834839
12.6888303756714
12.6833372116089
12.6778440475464
12.6778440475464
12.6778440475464
12.6778440475464
12.6778440475464
12.6778440475464
12.6778440475464
12.6833372116089
12.6833372116089
12.6833372116089
12.6778440475464
12.6778440475464
12.6778440475464
12.6778440475464
12.6833372116089
12.6833372116089
12.6888303756714
12.6778440475464
12.6778440475464
12.6778440475464
12.6778440475464
12.6778440475464
12.6833372116089
12.6833372116089
12.6833372116089
12.6888303756714
12.6833372116089
12.6778440475464
12.6778440475464
12.6833372116089
12.6833372116089
12.6833372116089
12.6723508834839
12.6778440475464
12.6833372116089
12.6833372116089
12.6833372116089
12.6833372116089
12.6833372116089
12.6943225860596
12.6888303756714
12.6888303756714
12.6833372116089
12.6833372116089
12.6778440475464
12.6833372116089
12.6778440475464
12.6833372116089
12.6778440475464
12.6833372116089
12.6833372116089
12.5844631195068
12.5844631195068
12.5899562835693
12.5844631195068
12.5844631195068
12.5844631195068
